"id" "chapter" "start" "end" "desc_DK" "desc_EN" "level" "sex" "include" "dx_fu" "dx_event" "n" "cases" "age_dx" "age_death" "MRR" "LYL" "n_text" "cases_text" "LYLcauses" "age_dx50" "age_death50" "age_dx25" "age_death25" "age_dx75" "age_death75" "age_less10at_risk" "surv" "LYL_smallN" "p5" "p95" "p25" "p50" "p75"
10935 13 "M21" "M21" "Andre erhvervede deformiteter af arme og ben" "Other acquired deformities of limbs" "3" "All" 1 101097224.221237 55876 63557 7599 TRUE TRUE TRUE TRUE "63557" "7599" TRUE 47.0624193427652 79.3990148963245 17.4424417995358 69.1935683808669 62.462853506999 86.7554457668987 NA NA FALSE 3 78 17 47 62
10935 13 "M21" "M21" "Andre erhvervede deformiteter af arme og ben" "Other acquired deformities of limbs" "3" "Males" 1 50050580.6318362 22522 25443 2852 TRUE TRUE TRUE TRUE "25443" "2852" TRUE 37.7857743843101 75.4713601317464 12.7358245377648 65.3298585223445 58.6021917808219 83.7989041095891 NA NA FALSE 3 78 17 47 62
10935 13 "M21" "M21" "Andre erhvervede deformiteter af arme og ben" "Other acquired deformities of limbs" "3" "Females" 1 51046643.5894004 33354 38114 4747 TRUE TRUE TRUE TRUE "38114" "4747" TRUE 51.1885964518302 81.4731536791675 26.7272220974624 72.3001601916311 64.5976046111236 88.3333378246875 NA NA FALSE 3 78 17 47 62
10936 13 "M22" "M22" "Sygdomme i knæskal" "Disorder of patella" "3" "All" 1 100484937.248978 78999 103974 2453 TRUE TRUE TRUE TRUE "103974" "2453" TRUE 25.2734590912493 59.3866442098959 17.3092417097088 48.4254135788607 38.3014162736732 70.9583846096264 NA NA FALSE 13 55 17 25 38
10936 13 "M22" "M22" "Sygdomme i knæskal" "Disorder of patella" "3" "Males" 1 49829041.4299648 29047 38594 1219 TRUE TRUE TRUE TRUE "38594" "1219" TRUE 28.6816034134292 58.9074661277041 19.9567602365446 48.5535534096864 40.0082131896099 70.253855827532 NA NA FALSE 13 55 17 25 38
10936 13 "M22" "M22" "Sygdomme i knæskal" "Disorder of patella" "3" "Females" 1 50655895.8190134 49952 65380 1234 TRUE TRUE TRUE TRUE "65380" "1234" TRUE 23.0378441500112 59.7513227037952 16.4745474960701 48.1166883748784 37.0624238341194 71.9397724380567 NA NA FALSE 13 55 17 25 38
10937 13 "M23" "M23" "Lidelser i knæled" "Internal derangement of knee" "3" "All" 1 97535474.38699 379395 433625 22768 TRUE TRUE TRUE TRUE "433625" "22768" TRUE 43.2301369863013 71.7071711954488 28.5631140055393 61.2466262444794 55.041095890411 81.5444599146642 NA NA FALSE 15 70 29 43 55
10937 13 "M23" "M23" "Lidelser i knæled" "Internal derangement of knee" "3" "Males" 1 48072546.7997006 196435 227373 12533 TRUE TRUE TRUE TRUE "227373" "12533" TRUE 42.1799431095142 69.3137031214912 29.1942630436409 59.2388562018116 53.5640691668538 78.6409491728423 NA NA FALSE 15 70 29 43 55
10937 13 "M23" "M23" "Lidelser i knæled" "Internal derangement of knee" "3" "Females" 1 49462927.5872895 182960 206252 10235 TRUE TRUE TRUE TRUE "206252" "10235" TRUE 44.6161554008534 75.2033295905382 27.5123287671233 64.2371375102927 56.5843042143874 84.5294483119993 NA NA FALSE 15 70 29 43 55
10938 13 "M24" "M24" "Andre ledlidelser" "Other specific joint derangements" "3" "All" 1 101029040.728266 59176 69638 4361 TRUE TRUE TRUE TRUE "69638" "4361" TRUE 34.9342465753425 75.2116790178905 21.5972602739726 62.3469136911446 50.0213893255484 85.2346328317987 NA NA FALSE 2 72 22 35 50
10938 13 "M24" "M24" "Andre ledlidelser" "Other specific joint derangements" "3" "Males" 1 49915075.8351224 32243 38354 2232 TRUE TRUE TRUE TRUE "38354" "2232" TRUE 33.8857264765327 70.5856965341718 22.4394730144471 58.0606123212815 48.350628041021 80.9233685156075 NA NA FALSE 2 72 22 35 50
10938 13 "M24" "M24" "Andre ledlidelser" "Other specific joint derangements" "3" "Females" 1 51113964.8931432 26933 31284 2129 TRUE TRUE TRUE TRUE "31284" "2129" TRUE 36.5455632906654 80.6601422262146 20.1123287671232 68.1883703870049 52.2645123137959 88.3768740175164 NA NA FALSE 2 72 22 35 50
10939 13 "M25" "M25" "Andre ledlidelser IKA" "Other joint disorder, not elsewhere classified" "3" "All" 1 100593317.932645 119862 135332 11725 TRUE TRUE TRUE TRUE "135332" "11725" TRUE 46.1714304962946 76.4796781196198 31.5233475559548 65.4560131746389 58.2579534396287 85.4158260348829 NA NA FALSE 11 77 32 46 58
10939 13 "M25" "M25" "Andre ledlidelser IKA" "Other joint disorder, not elsewhere classified" "3" "Males" 1 49860894.9518751 46203 52502 5179 TRUE TRUE TRUE TRUE "52502" "5179" TRUE 45.5139396661427 74.457712403623 29.4604835691294 63.9824657534246 58.7667759562842 83.2571599670634 NA NA FALSE 11 77 32 46 58
10939 13 "M25" "M25" "Andre ledlidelser IKA" "Other joint disorder, not elsewhere classified" "3" "Females" 1 50732422.9807695 73659 82830 6546 TRUE TRUE TRUE TRUE "82830" "6546" TRUE 46.5127868852459 78.2559937121042 32.7908735683809 66.6912987499064 57.9196167377798 86.9335668837488 NA NA FALSE 11 77 32 46 58
10940 13 "M30" "M30" "Polyarteritis nodosa og beslægtede sygdomme" "Polyarteritis nodosa and related conditions" "3" "All" 1 101637560.403825 2469 3094 1233 TRUE TRUE TRUE TRUE "3094" "1233" FALSE 55.6426439104723 82.7232068268584 9.35721236619506 74.4868852459017 76.2244629089003 88.9594520547945 NA NA FALSE 1 89 9 56 76
10940 13 "M30" "M30" "Polyarteritis nodosa og beslægtede sygdomme" "Polyarteritis nodosa and related conditions" "3" "Males" 1 50260835.9090426 1035 1315 440 TRUE TRUE TRUE TRUE "1315" "440" FALSE 44.1396945879182 78.8696653941164 4.52662624447944 69.4771839209522 69.1558454974174 84.8818833745041 NA NA FALSE 1 89 9 56 76
10940 13 "M30" "M30" "Polyarteritis nodosa og beslægtede sygdomme" "Polyarteritis nodosa and related conditions" "3" "Females" 1 51376724.4947825 1434 1779 793 TRUE TRUE TRUE TRUE "1779" "793" TRUE 62.7315697282732 85.2323137959428 24.4069705816303 77.2852743468822 79.8619687102328 90.9802739726027 NA NA FALSE 1 89 9 56 76
10941 13 "M31" "M31" "Andre nekrotiserende vaskuliter" "Other necrotizing vasculopathies" "3" "All" 1 101520476.203623 16794 20227 9111 TRUE TRUE TRUE TRUE "20227" "9111" TRUE 70.9011168500636 82.6562676847069 61.2959113706116 75.7295815555057 77.9901100381765 88.1029553110262 NA NA FALSE 35 86 61 71 78
10941 13 "M31" "M31" "Andre nekrotiserende vaskuliter" "Other necrotizing vasculopathies" "3" "Males" 1 50222447.5465978 6496 7595 3440 TRUE TRUE TRUE TRUE "7595" "3440" TRUE 69.5189744741373 80.0372258402575 59.3752002395389 72.8213713601318 76.6727913766 85.9526805898645 NA NA FALSE 35 86 61 71 78
10941 13 "M31" "M31" "Andre nekrotiserende vaskuliter" "Other necrotizing vasculopathies" "3" "Females" 1 51298028.6570252 10298 12632 5671 TRUE TRUE TRUE TRUE "12632" "5671" TRUE 71.8200239538887 84.1505142600494 62.3717209371959 77.599778426529 78.7606886743019 89.1347511041245 NA NA FALSE 35 86 61 71 78
10942 13 "M32" "M32" "Systemisk lupus erythematosus" "Systemic lupus erythematosus (SLE)" "3" "All" 1 101609587.26621 3675 5234 1212 TRUE TRUE TRUE TRUE "5234" "1212" FALSE 47.2176899468523 70.4497028220676 33.9262534620855 61.48821318961 59.9243835616438 79.1950714873868 NA NA FALSE 19 76 34 47 60
10942 13 "M32" "M32" "Systemisk lupus erythematosus" "Systemic lupus erythematosus (SLE)" "3" "Males" 1 50264732.4387828 603 798 258 TRUE TRUE TRUE TRUE "798" "258" FALSE 53.5181136312598 69.3060154203159 38.7493539935624 61.4820989595029 65.2304663522718 77.7509948349427 NA NA FALSE 19 76 34 47 60
10942 13 "M32" "M32" "Systemisk lupus erythematosus" "Systemic lupus erythematosus (SLE)" "3" "Females" 1 51344854.8274272 3072 4436 954 TRUE TRUE TRUE TRUE "4436" "954" TRUE 46.0563395463732 70.4821917808219 33.3007874840932 61.4291713451606 58.4237637547721 79.3874766075305 NA NA FALSE 19 76 34 47 60
10943 13 "M33" "M33" "Dermatopolymyositis" "Dermatopolymyositis" "3" "All" 1 101643954.139996 1896 2313 748 TRUE TRUE TRUE TRUE "2313" "748" FALSE 57.9573396212291 74.5821034508571 43.172195523617 66.987460139232 69.3458746912194 81.8942840032937 NA NA FALSE 15 81 43 58 69
10943 13 "M33" "M33" "Dermatopolymyositis" "Dermatopolymyositis" "3" "Males" 1 50264578.9318587 807 971 344 TRUE TRUE TRUE TRUE "971" "344" FALSE 58.1487551463433 73.5740504528783 43.8265229433342 65.6867864361105 68.9727045437533 80.0793427651771 NA NA FALSE 15 81 43 58 69
10943 13 "M33" "M33" "Dermatopolymyositis" "Dermatopolymyositis" "3" "Females" 1 51379375.2081368 1089 1342 404 TRUE TRUE TRUE TRUE "1342" "404" FALSE 57.7341732165582 75.8197260273973 42.891065199491 67.6640467100831 69.4752765925593 83.445672580283 NA NA FALSE 15 81 43 58 69
10944 13 "M34" "M34" "Systemisk sklerodermi" "Systemic sclerosis [scleroderma]" "3" "All" 1 101633563.338034 2462 3322 1108 TRUE TRUE TRUE TRUE "3322" "1108" FALSE 55.8310083090052 72.3692746463059 44.9851740399731 64.3320488060483 66.6066022905907 79.8576615016094 NA NA FALSE 22 78 45 56 67
10944 13 "M34" "M34" "Systemisk sklerodermi" "Systemic sclerosis [scleroderma]" "3" "Males" 1 50265788.8744816 608 766 295 TRUE TRUE TRUE TRUE "766" "295" FALSE 55.8718362152856 70.1082506175612 44.1265753424658 60.8745998952018 66.2323646979564 77.6476787184669 NA NA FALSE 22 78 45 56 67
10944 13 "M34" "M34" "Systemisk sklerodermi" "Systemic sclerosis [scleroderma]" "3" "Females" 1 51367774.4635527 1854 2556 813 TRUE TRUE TRUE TRUE "2556" "813" FALSE 55.7931162512164 74.0120143723333 45.3908990193877 65.4349427352347 66.8176375477206 81.0250258252864 NA NA FALSE 22 78 45 56 67
10945 13 "M35" "M35" "Andre generaliserede bindevævssygdomme" "Other systemic involvement of connective tissue" "3" "All" 1 101063810.279901 59275 71947 19822 TRUE TRUE TRUE TRUE "71947" "19822" TRUE 61.8163470319635 83.696772213489 35.9780941687252 77.1263522718767 74.9285620181151 88.9593622277117 NA NA FALSE 4 85 36 62 75
10945 13 "M35" "M35" "Andre generaliserede bindevævssygdomme" "Other systemic involvement of connective tissue" "3" "Males" 1 50124554.4283554 17851 20474 6230 TRUE TRUE TRUE TRUE "20474" "6230" TRUE 66.1179010404971 82.1388771614642 38.024889587544 75.9578082191781 75.5589430346583 87.271628115877 NA NA FALSE 4 85 36 62 75
10945 13 "M35" "M35" "Andre generaliserede bindevævssygdomme" "Other systemic involvement of connective tissue" "3" "Females" 1 50939255.8515458 41424 51473 13592 TRUE TRUE TRUE TRUE "51473" "13592" TRUE 59.2047249045587 84.4688509618984 35.6700052399132 77.7371030765776 74.634827457145 89.629750729845 NA NA FALSE 4 85 36 62 75
10946 13 "M36" "M36" "Generaliserede bindevævssygdomme ved sygdomme klassificeret andetsteds" "Systemic disorders of connective tissue in diseases classified elsewhere" "3" "All" 1 101656082.661958 573 651 204 TRUE TRUE TRUE TRUE "651" "204" FALSE 51.0191885620181 76.6867385283329 16.8702253162662 66.4970162437308 67.7589100980612 82.9151972453027 NA NA FALSE 3 82 17 51 68
10946 13 "M36" "M36" "Generaliserede bindevævssygdomme ved sygdomme klassificeret andetsteds" "Systemic disorders of connective tissue in diseases classified elsewhere" "3" "Males" 1 50269111.2271652 286 312 87 TRUE FALSE TRUE TRUE "312" "87" FALSE 47.8364413504004 NA 13.5418189984281 NA 64.2830840631784 NA NA NA FALSE 3 82 17 51 68
10946 13 "M36" "M36" "Generaliserede bindevævssygdomme ved sygdomme klassificeret andetsteds" "Systemic disorders of connective tissue in diseases classified elsewhere" "3" "Females" 1 51386971.434793 287 339 117 TRUE TRUE TRUE TRUE "339" "117" FALSE 54.6864136537167 77.289937869601 25.9978261845947 67.2453656710832 70.4653581854929 84.8921670783741 NA NA FALSE 3 82 17 51 68
10947 13 "M40" "M40" "Kyfose og lordose" "Kyphosis and lordosis" "3" "All" 1 101594169.773778 4430 6487 1003 TRUE TRUE TRUE TRUE "6487" "1003" TRUE 40.9315308032038 75.4719934126806 23.522163335579 64.3821872894679 59.6524290740325 84.6823235272102 NA NA FALSE 11 79 24 41 60
10947 13 "M40" "M40" "Kyfose og lordose" "Kyphosis and lordosis" "3" "Males" 1 50238721.2353619 2208 3158 456 TRUE TRUE TRUE TRUE "3158" "456" TRUE 37.1081862414851 71.9123287671233 19.5205479452055 60.9896579085261 54.7452818324725 80.8591526311849 NA NA FALSE 11 79 24 41 60
10947 13 "M40" "M40" "Kyfose og lordose" "Kyphosis and lordosis" "3" "Females" 1 51355448.5384161 2222 3329 547 TRUE TRUE TRUE TRUE "3329" "547" TRUE 44.9235766150161 78.4877475858972 27.211506849315 67.9168740175163 64.4404715921851 87.3337150984355 NA NA FALSE 11 79 24 41 60
10948 13 "M41" "M41" "Skoliose" "Scoliosis" "3" "All" 1 101326014.251374 31239 37510 4312 TRUE TRUE TRUE TRUE "37510" "4312" TRUE 17.624576689872 79.677808219178 13.6415794595404 66.9065513885771 52.9206662175313 86.9663133468074 NA NA FALSE 7 79 14 18 53
10948 13 "M41" "M41" "Skoliose" "Scoliosis" "3" "Males" 1 50156361.1549068 10935 12973 1407 TRUE TRUE TRUE TRUE "12973" "1407" TRUE 16.329780672206 73.1617336626994 13.1324425480949 55.4394520547945 42.8118227412232 82.698278314245 NA NA FALSE 7 79 14 18 53
10948 13 "M41" "M41" "Skoliose" "Scoliosis" "3" "Females" 1 51169653.0964668 20304 24537 2905 TRUE TRUE TRUE TRUE "24537" "2905" TRUE 19.6103585597725 81.9975028070964 13.8575342465754 71.5355835017591 56.891755370911 88.5357212366195 NA NA FALSE 7 79 14 18 53
10949 13 "M42" "M42" "Osteokondrose i rygsøjlen" "Spinal osteochondrosis" "3" "All" 1 101536787.070529 5902 9809 1294 TRUE TRUE TRUE TRUE "9809" "1294" TRUE 39.112571300247 71.3626109738753 25.2420420690172 60.3705157571675 51.7868493150686 82.4736522194775 NA NA FALSE 14 72 25 39 52
10949 13 "M42" "M42" "Osteokondrose i rygsøjlen" "Spinal osteochondrosis" "3" "Males" 1 50191938.2128153 3661 6176 795 TRUE TRUE TRUE TRUE "6176" "795" TRUE 37.887964668014 66.9084901564488 24.4842997230332 57.678931057714 50.2080170671458 78.0163739800883 NA NA FALSE 14 72 25 39 52
10949 13 "M42" "M42" "Osteokondrose i rygsøjlen" "Spinal osteochondrosis" "3" "Females" 1 51344848.8577139 2241 3633 499 TRUE TRUE TRUE TRUE "3633" "499" TRUE 41.5226109738753 78.5454255558051 26.7408413803429 66.7194625346208 54.5568500636275 87.0137839658657 NA NA FALSE 14 72 25 39 52
10950 13 "M43" "M43" "Andre deformerende rygsygdomme" "Other deforming dorsopathies" "3" "All" 1 101245273.200764 37255 45692 7123 TRUE TRUE TRUE TRUE "45692" "7123" TRUE 52.5962676847069 78.5090530728348 34.813135713751 69.4460618309753 67.0023145445019 85.8881682760686 NA NA FALSE 0 80 35 53 67
10950 13 "M43" "M43" "Andre deformerende rygsygdomme" "Other deforming dorsopathies" "3" "Males" 1 50085767.5858672 15576 19515 2829 TRUE TRUE TRUE TRUE "19515" "2829" TRUE 47.2199251440976 75.1477251291264 27.8165012351224 65.9985912119171 62.0130638520847 82.5315128377873 NA NA FALSE 0 80 35 53 67
10950 13 "M43" "M43" "Andre deformerende rygsygdomme" "Other deforming dorsopathies" "3" "Females" 1 51159505.6148963 21679 26177 4294 TRUE TRUE TRUE TRUE "26177" "4294" TRUE 56.325925593233 80.8080709633955 39.9042697806722 72.1330758290292 69.6985552810839 87.5879437083615 NA NA FALSE 0 80 35 53 67
10951 13 "M45" "M45" "Spondylitis ankylopoietica" "Ankylosing spondylitis" "3" "All" 1 101571738.809379 7511 9323 1214 TRUE TRUE TRUE TRUE "9323" "1214" FALSE 42.4668612920129 72.8088794071412 32.1604581181226 63.7093375252639 55.141003069092 81.328871921551 NA NA FALSE 22 73 32 42 55
10951 13 "M45" "M45" "Spondylitis ankylopoietica" "Ankylosing spondylitis" "3" "Males" 1 50212665.0469346 4723 6012 945 TRUE TRUE TRUE TRUE "6012" "945" TRUE 43.2993697133019 72.4572797365072 32.3183561643836 63.7495890410959 56.4867534995135 80.839185567782 NA NA FALSE 22 73 32 42 55
10951 13 "M45" "M45" "Spondylitis ankylopoietica" "Ankylosing spondylitis" "3" "Females" 1 51359073.7624448 2788 3311 269 TRUE TRUE TRUE TRUE "3311" "269" FALSE 41.1199940115278 73.9938812785388 31.9293285425556 63.0464810240288 52.8216019163111 82.5237742345984 NA NA FALSE 22 73 32 42 55
10952 13 "M46" "M46" "Andre inflammatoriske spondylopatier" "Other inflammatory spondylopathies" "3" "All" 1 101550763.871749 14318 16057 2910 TRUE TRUE TRUE TRUE "16057" "2910" TRUE 48.597680964144 75.8202739726028 34.6037263268208 66.0824223370013 63.8675514634329 83.87247698181 NA NA FALSE 20 81 35 49 64
10952 13 "M46" "M46" "Andre inflammatoriske spondylopatier" "Other inflammatory spondylopathies" "3" "Males" 1 50219954.5501609 7074 7894 1704 TRUE TRUE TRUE TRUE "7894" "1704" TRUE 50.5638026798413 74.3724694962197 35.7349921401304 64.5952721012052 65.5397439928138 82.431442473239 NA NA FALSE 20 81 35 49 64
10952 13 "M46" "M46" "Andre inflammatoriske spondylopatier" "Other inflammatory spondylopathies" "3" "Females" 1 51330809.3215884 7244 8163 1206 TRUE TRUE TRUE TRUE "8163" "1206" TRUE 46.6627696683884 78.1627861366868 33.949339022382 69.2481293509994 61.7416273673179 86.0340564413504 NA NA FALSE 20 81 35 49 64
10953 13 "M47" "M47" "Spondylose" "Spondylosis" "3" "All" 1 100763326.375904 101348 118476 24861 TRUE TRUE TRUE TRUE "118476" "24861" TRUE 58.4828070963395 80.5139561344412 49.2627367317912 71.6752301818999 69.7687237068643 87.3088719215509 NA NA FALSE 36 82 49 58 70
10953 13 "M47" "M47" "Spondylose" "Spondylosis" "3" "Males" 1 49864017.2499963 47550 54724 11150 TRUE TRUE TRUE TRUE "54724" "11150" TRUE 57.4862983756269 77.1725832771914 48.7720547945206 68.6021917808219 67.6589400404222 84.2431574219628 NA NA FALSE 36 82 49 58 70
10953 13 "M47" "M47" "Spondylose" "Spondylosis" "3" "Females" 1 50899309.1259076 53798 63752 13711 TRUE TRUE TRUE TRUE "63752" "13711" TRUE 59.5544906055843 83.0882700800958 49.6835481697732 75.0213369264167 71.5668133842353 89.3001003069091 NA NA FALSE 36 82 49 58 70
10954 13 "M48" "M48" "Andre sygdomme i rygsøjlen" "Other spondylopathies" "3" "All" 1 100862207.714043 107637 117469 33227 TRUE TRUE TRUE TRUE "117469" "33227" TRUE 67.9342825061756 81.2520547945206 58.0440062878958 73.9759323302641 75.8002694812486 87.2046051351149 NA NA FALSE 42 85 58 68 76
10954 13 "M48" "M48" "Andre sygdomme i rygsøjlen" "Other spondylopathies" "3" "Males" 1 49913413.5197919 48803 53312 15538 TRUE TRUE TRUE TRUE "53312" "15538" TRUE 66.1480754547495 79.3970566659181 56.517525263867 71.9529021633356 74.2504768320981 85.4083853581855 NA NA FALSE 42 85 58 68 76
10954 13 "M48" "M48" "Andre sygdomme i rygsøjlen" "Other spondylopathies" "3" "Females" 1 50948794.1942511 58834 64157 17689 TRUE TRUE TRUE TRUE "64157" "17689" TRUE 69.3431753873793 82.9295411333184 59.4898630136987 75.9906894228611 76.9629403398458 88.6100800958155 NA NA FALSE 42 85 58 68 76
10955 13 "M49" "M49" "Sygdomme i rygsøjlen ved sygdomme klassificeret andetsteds" "Spondylopathies in diseases classified elsewhere" "3" "All" 1 101653361.440609 1514 1669 905 TRUE TRUE TRUE TRUE "1669" "905" FALSE 66.8160416198817 75.2033580357811 53.5981315966764 65.5543648476682 77.1950684931507 83.0634224118572 NA NA FALSE 28 87 54 67 77
10955 13 "M49" "M49" "Sygdomme i rygsøjlen ved sygdomme klassificeret andetsteds" "Spondylopathies in diseases classified elsewhere" "3" "Males" 1 50267555.9557976 744 814 442 TRUE TRUE TRUE TRUE "814" "442" FALSE 64.6722778651097 74.5441500112284 51.6126775956284 64.9446934650798 75.4779579309829 81.6276442847518 NA NA FALSE 28 87 54 67 77
10955 13 "M49" "M49" "Sygdomme i rygsøjlen ved sygdomme klassificeret andetsteds" "Spondylopathies in diseases classified elsewhere" "3" "Females" 1 51385805.4848117 770 855 463 TRUE TRUE TRUE TRUE "855" "463" FALSE 68.8721850437907 76.0848192229957 55.7551643087058 66.0905097686953 78.7677251291264 84.6884392544353 NA NA FALSE 28 87 54 67 77
10956 13 "M50" "M50" "Sygdomme i halshvirvelsøjlens båndskiver" "Cervical disc disorders" "3" "All" 1 100903995.488607 69513 83503 9507 TRUE TRUE TRUE TRUE "83503" "9507" TRUE 50.3220809940864 73.7209611497866 42.9556643461337 64.2645063253237 58.2194505576765 82.8100366793921 NA NA FALSE 32 73 43 50 58
10956 13 "M50" "M50" "Sygdomme i halshvirvelsøjlens båndskiver" "Cervical disc disorders" "3" "Males" 1 49918480.1990718 32709 39289 5090 TRUE TRUE TRUE TRUE "39289" "5090" TRUE 50.986397185418 71.0598637622576 43.4617621079421 62.4904229358485 58.6890171420016 79.794763081069 NA NA FALSE 32 73 43 50 58
10956 13 "M50" "M50" "Sygdomme i halshvirvelsøjlens båndskiver" "Cervical disc disorders" "3" "Females" 1 50985515.2895351 36804 44214 4417 TRUE TRUE TRUE TRUE "44214" "4417" TRUE 49.7233116251217 76.8914260049405 42.5511026274422 66.7910936447339 57.7049973800435 85.8120592858747 NA NA FALSE 32 73 43 50 58
10957 13 "M51" "M51" "Sygdomme i lumbale og torakale båndskiver" "Thoracic, thoracolumbar, and lumbosacral intervertebral disc disorders" "3" "All" 1 99097469.2807021 215958 268235 36764 TRUE TRUE TRUE TRUE "268235" "36764" TRUE 49.8931506849315 76.4887791002321 39.6992664121566 66.5445976495247 61.317808219178 84.5919724530279 NA NA FALSE 27 77 40 50 61
10957 13 "M51" "M51" "Sygdomme i lumbale og torakale båndskiver" "Thoracic, thoracolumbar, and lumbosacral intervertebral disc disorders" "3" "Males" 1 48978310.529613 107773 134243 18006 TRUE TRUE TRUE TRUE "134243" "18006" TRUE 48.7277640541957 73.1279047832922 38.8191780821919 63.7408219178082 59.4074242083988 81.4224687476607 NA NA FALSE 27 77 40 50 61
10957 13 "M51" "M51" "Sygdomme i lumbale og torakale båndskiver" "Thoracic, thoracolumbar, and lumbosacral intervertebral disc disorders" "3" "Females" 1 50119158.7510892 108185 133992 18758 TRUE TRUE TRUE TRUE "133992" "18758" TRUE 51.1111954487611 79.7322793622277 40.6579085260872 70.0683958380118 63.5230017216857 87.0879496968336 NA NA FALSE 27 77 40 50 61
10958 13 "M53" "M53" "Andre ryglidelser IKA" "Other and unspecified dorsopathies, not elsewhere classified" "3" "All" 1 101232522.991242 46071 51080 5330 TRUE TRUE TRUE TRUE "51080" "5330" TRUE 47.7568455722734 75.9535025076727 36.6055872445542 65.124609626469 58.7851949996257 84.4619178082191 NA NA FALSE 18 77 37 48 59
10958 13 "M53" "M53" "Andre ryglidelser IKA" "Other and unspecified dorsopathies, not elsewhere classified" "3" "Males" 1 50104411.3067969 18665 20416 2386 TRUE TRUE TRUE TRUE "20416" "2386" TRUE 48.8757721386331 72.9609596526686 37.7607036454825 63.1723961374355 59.4007949696833 81.9709214761584 NA NA FALSE 18 77 37 48 59
10958 13 "M53" "M53" "Andre ryglidelser IKA" "Other and unspecified dorsopathies, not elsewhere classified" "3" "Females" 1 51128111.6844449 27406 30664 2944 TRUE TRUE TRUE TRUE "30664" "2944" TRUE 46.9848012575792 78.2313361778576 35.8691159517929 67.3430945430046 58.1676712328766 86.358904109589 NA NA FALSE 18 77 37 48 59
10959 13 "M54" "M54" "Rygsmerter" "Dorsalgia" "3" "All" 1 97695424.7156748 362000 442725 75032 TRUE TRUE TRUE TRUE "442725" "75032" TRUE 47.3768560520998 79.2245347705667 34.4898375626917 68.1264166479528 62.1502941836963 87.0876712328767 NA NA FALSE 19 82 34 47 62
10959 13 "M54" "M54" "Rygsmerter" "Dorsalgia" "3" "Males" 1 48423797.3156299 163819 202228 33069 TRUE TRUE TRUE TRUE "202228" "33069" TRUE 45.9369863013699 74.6877445916611 33.8662594505578 64.1165835766151 59.276897971405 83.4771405045288 NA NA FALSE 19 82 34 47 62
10959 13 "M54" "M54" "Rygsmerter" "Dorsalgia" "3" "Females" 1 49271627.4000449 198181 240497 41963 TRUE TRUE TRUE TRUE "240497" "41963" TRUE 48.6689587543978 82.3692536866532 35.1286488509618 72.2871232876712 65.1363365521371 89.2087626319336 NA NA FALSE 19 82 34 47 62
10960 13 "M60" "M60" "Myositis" "Myositis" "3" "All" 1 101609058.184887 5225 6585 1585 TRUE TRUE TRUE TRUE "6585" "1585" TRUE 51.7473972602741 77.7702941836963 35.1819178082192 68.7585462983755 67.7141522569055 85.5745085710008 NA NA FALSE 14 83 35 52 68
10960 13 "M60" "M60" "Myositis" "Myositis" "3" "Males" 1 50247219.1225241 2585 3165 747 TRUE TRUE TRUE TRUE "3165" "747" TRUE 49.6524724904558 74.471566734037 33.2758709484243 65.1397769294109 65.9243895501161 82.8909364473389 NA NA FALSE 14 83 35 52 68
10960 13 "M60" "M60" "Myositis" "Myositis" "3" "Females" 1 51361839.0623624 2640 3420 838 TRUE TRUE TRUE TRUE "3420" "838" TRUE 53.2223280185642 80.3753215061007 37.0629523167902 71.3387184669511 69.1524260797964 87.6851171494873 NA NA FALSE 14 83 35 52 68
10961 13 "M61" "M61" "Forkalkning og forbening af muskel" "Calcification and ossification of muscle" "3" "All" 1 101651321.397874 874 1068 223 TRUE TRUE TRUE TRUE "1068" "223" FALSE 50.1169548618909 77.6595553559398 33.8384998877161 69.38031439479 65.8709858522345 87.0162482221723 NA NA FALSE 14 83 34 50 66
10961 13 "M61" "M61" "Forkalkning og forbening af muskel" "Calcification and ossification of muscle" "3" "Males" 1 50266000.1369713 463 567 91 TRUE FALSE TRUE TRUE "567" "91" FALSE 44.897053671682 NA 28.307744591661 NA 60.31498465454 NA NA NA FALSE 14 83 34 50 66
10961 13 "M61" "M61" "Forkalkning og forbening af muskel" "Calcification and ossification of muscle" "3" "Females" 1 51385321.2609028 411 501 132 TRUE TRUE TRUE TRUE "501" "132" FALSE 55.5517808219178 81.9254270529232 40.6331297252789 73.2114289991766 71.2063597574668 89.6871217905532 NA NA FALSE 14 83 34 50 66
10962 13 "M62" "M62" "Andre muskelsygdomme" "Other disorders of muscle" "3" "All" 1 99377949.3238865 153745 216050 33352 TRUE TRUE TRUE TRUE "216050" "33352" TRUE 42.7945205479452 77.7378681039 29.6086503480799 66.2554263043641 56.7343917957931 86.3902387903286 NA NA FALSE 17 78 30 43 57
10962 13 "M62" "M62" "Andre muskelsygdomme" "Other disorders of muscle" "3" "Males" 1 49433730.1217382 56398 79406 13677 TRUE TRUE TRUE TRUE "79406" "13677" TRUE 42.9527539486489 73.4306624747362 29.6245796841081 62.4849045587245 56.6490500785987 82.457680964144 NA NA FALSE 17 78 30 43 57
10962 13 "M62" "M62" "Andre muskelsygdomme" "Other disorders of muscle" "3" "Females" 1 49944219.2021484 97347 136644 19675 TRUE TRUE TRUE TRUE "136644" "19675" TRUE 42.7095890410959 80.7151972453028 29.6019432592259 69.4435002619957 56.7918781345909 88.3914155251141 NA NA FALSE 17 78 30 43 57
